ID,LENGTH,DIR,DATA,EXT_KM,CLASSIF,MUN,MUN_SIG,SIG_ROD,TIPO,NOM_TIT,NOM_PRE,NOME,ETIQ,TIPO_A,NOM_T_A,NOM_P_A,NOME_A,ETIQ_A,TIPO_EXT,TIPO_E_A,TIT_EXT,TIT_E_A
184464,0.277473,0,945,0.277473,4,GUARULHOS,GRU,,AV,,,PEDRO DE SOUSA LOPES,AV PEDRO DE SOUSA LOPES,Av,,,Pedro de Sousa Lopes,Av Pedro de Sousa Lopes,AVENIDA,Avenida,,
142491,0.242953,0,3724,0.242953,4,SAO PAULO,SAO,,R,,,VITORIA MARCONATO ZONTA,R VITORIA MARCONATO ZONTA,R,,,Vitória Marconato Zonta,R Vitória Marconato Zonta,RUA,Rua,,
142497,0.042033,0,3435,0.042033,3,MAUA,MAU,,R,,,ORATORIO,R ORATORIO,R,,,Oratório,R Oratório,RUA,Rua,,
142503,0.208947,0,626,0.208947,2,MAUA,MAU,,R,,,ORATORIO,R ORATORIO,R,,,Oratório,R Oratório,RUA,Rua,,
142513,1.261462,0,3437,1.261462,4,SAO PAULO,SAO,,R,TEN,,LAURO SODRe,R TEN LAURO SODRe,R,Ten,,Lauro Sodré,R Ten Lauro Sodré,RUA,Rua,TENENTE,Tenente
142566,0.221671,0,3439,0.221671,4,SAO PAULO,SAO,,R,,,CHARLES BEST,R CHARLES BEST,R,,,Charles Best,R Charles Best,RUA,Rua,,
142579,0.142504,0,3440,0.142504,4,SAO PAULO,SAO,,R,,,AUGUSTIN LUBERTI,R AUGUSTIN LUBERTI,R,,,Augustin Luberti,R Augustin Luberti,RUA,Rua,,
142588,1.006188,0,3438,1.006188,2,SAO PAULO,SAO,,AV,,,SAPOPEMBA,AV SAPOPEMBA,Av,,,Sapopemba,Av Sapopemba,AVENIDA,Avenida,,
142651,0.183135,0,3721,0.183135,4,SAO PAULO,SAO,,R,,,MANOEL QUIRINO DE MATOS,R MANOEL QUIRINO DE MATOS,R,,,Manoel Quirino de Matos,R Manoel Quirino de Matos,RUA,Rua,,
142658,0.748996,0,3723,0.748996,4,SAO PAULO,SAO,,R,,,HENRIQUE MAZZAUTI,R HENRIQUE MAZZAUTI,R,,,Henrique Mazzauti,R Henrique Mazzauti,RUA,Rua,,
142684,1.753719,0,1692,1.753718,3,SAO PAULO,SAO,,AV,,,MATEO BEI,AV MATEO BEI,Av,,,Mateo Bei,Av Mateo Bei,AVENIDA,Avenida,,
142700,0.486088,0,1676,0.486088,4,MAUA,MAU,,R,,,ATAULFO ALVES,R ATAULFO ALVES,R,,,Ataulfo Alves,R Ataulfo Alves,RUA,Rua,,
142727,0.169477,0,628,0.169477,2,SAO PAULO,SAO,,AV,,,ADELIA CHOHFI,AV ADELIA CHOHFI,Av,,,Adélia Chohfi,Av Adélia Chohfi,AVENIDA,Avenida,,
142737,1.325592,0,1685,1.325591,2,SAO PAULO,SAO,,AV,,,ADELIA CHOHFI,AV ADELIA CHOHFI,Av,,,Adélia Chohfi,Av Adélia Chohfi,AVENIDA,Avenida,,
142789,0.870262,0,1686,0.870262,4,SAO PAULO,SAO,,AV,,,PAULO NUNES FELIX,AV PAULO NUNES FELIX,Av,,,Paulo Nunes Félix,Av Paulo Nunes Félix,AVENIDA,Avenida,,
142814,0.437591,0,2031,0.437591,2,SAO PAULO,SAO,,AV,,,SAPOPEMBA,AV SAPOPEMBA,Av,,,Sapopemba,Av Sapopemba,AVENIDA,Avenida,,
142833,0.097058,0,629,0.097058,3,SAO PAULO,SAO,,PC,,,FELISBERTO FERNANDES DA SILVA,PC FELISBERTO FERNANDES DA SILVA,Pc,,,Felisberto Fernandes da Silva,Pc Felisberto Fernandes da Silva,PRACA,Praça,,
142850,0.089758,0,630,0.089758,3,SAO PAULO,SAO,,PC,,,FELISBERTO FERNANDES DA SILVA,PC FELISBERTO FERNANDES DA SILVA,Pc,,,Felisberto Fernandes da Silva,Pc Felisberto Fernandes da Silva,PRACA,Praça,,
142867,0.073285,0,1352,0.073285,3,SAO PAULO,SAO,,PC,,,FELISBERTO FERNANDES DA SILVA,PC FELISBERTO FERNANDES DA SILVA,Pc,,,Felisberto Fernandes da Silva,Pc Felisberto Fernandes da Silva,PRACA,Praça,,
142882,0.095721,0,1681,0.095721,3,SAO PAULO,SAO,,PC,,,FELISBERTO FERNANDES DA SILVA,PC FELISBERTO FERNANDES DA SILVA,Pc,,,Felisberto Fernandes da Silva,Pc Felisberto Fernandes da Silva,PRACA,Praça,,
142899,0.079888,0,631,0.079888,3,SAO PAULO,SAO,,PC,,,FELISBERTO FERNANDES DA SILVA,PC FELISBERTO FERNANDES DA SILVA,Pc,,,Felisberto Fernandes da Silva,Pc Felisberto Fernandes da Silva,PRACA,Praça,,
142916,1.636474,0,2024,1.636474,3,SAO PAULO,SAO,,AV,,,SAPOPEMBA,AV SAPOPEMBA,Av,,,Sapopemba,Av Sapopemba,AVENIDA,Avenida,,
142975,0.455492,0,1682,0.455492,3,SAO PAULO,SAO,,AV,,,SAPOPEMBA,AV SAPOPEMBA,Av,,,Sapopemba,Av Sapopemba,AVENIDA,Avenida,,
142996,0.634958,0,2025,0.634958,4,SAO PAULO,SAO,,AV,,,SATELITE,AV SATELITE,Av,,,Satélite,Av Satélite,AVENIDA,Avenida,,
143015,0.868435,0,2033,0.868435,4,SAO PAULO,SAO,,AV,,,CLAUDIO AUGUSTO FERNANDES,AV CLAUDIO AUGUSTO FERNANDES,Av,,,Cláudio Augusto Fernandes,Av Cláudio Augusto Fernandes,AVENIDA,Avenida,,
143026,0.8684,0,2032,0.8684,3,SAO PAULO,SAO,,AV,,,MATEO BEI,AV MATEO BEI,Av,,,Mateo Bei,Av Mateo Bei,AVENIDA,Avenida,,
143038,0.010717,0,2034,0.010717,4,SAO PAULO,SAO,,AV,,,MATEO BEI,AV MATEO BEI,Av,,,Mateo Bei,Av Mateo Bei,AVENIDA,Avenida,,
143045,1.074192,0,2035,1.074192,4,SAO PAULO,SAO,,AV,,,MARIA CURSI,AV MARIA CURSI,Av,,,Maria Cursi,Av Maria Cursi,AVENIDA,Avenida,,
143067,1.636026,0,632,1.636026,2,SAO PAULO,SAO,,AV,,,RAGUEB CHOHFI,AV RAGUEB CHOHFI,Av,,,Ragueb Chohfi,Av Ragueb Chohfi,AVENIDA,Avenida,,
143135,0.77616,0,2030,0.77616,4,SAO PAULO,SAO,,AV,,,ANDRE DE ALMEIDA,AV ANDRE DE ALMEIDA,Av,,,André de Almeida,Av André de Almeida,AVENIDA,Avenida,,
143173,0.792843,0,4328,0.792843,1,RIBEIRAO PIRES,RPI,SPA 086/021,AC,,,,SPA 086/021,Ac,,,,SPA 086/021,ACESSO,Acesso,Acesso,
143206,1.351401,0,3702,1.351401,4,MAUA,MAU,,AV,,,JOSE RICARDO NALLE,AV JOSE RICARDO NALLE,Av,,,José Ricardo Nalle,Av José Ricardo Nalle,AVENIDA,Avenida,,
143261,0.098203,0,633,0.098203,4,RIBEIRAO PIRES,RPI,,AV,CAP,,JOAO,AV CAPITAO JOAO,Av,Cap,,João,Av Capitão João,AVENIDA,Avenida,CAPITAO,Capitão
156020,0.283048,0,1829,0.283048,3,SAO PAULO,SAO,,R,,,AUGUSTA,R AUGUSTA,R,,,Augusta,R Augusta,RUA,Rua,,
156026,0.368362,0,1832,0.368362,4,SAO PAULO,SAO,,R,,,ANTONIO CARLOS,R ANTONIO CARLOS,R,,,Antônio Carlos,R Antônio Carlos,RUA,Rua,,
156032,0.278985,0,1887,0.278985,4,SAO PAULO,SAO,,R,,,ANTONIO CARLOS,R ANTONIO CARLOS,R,,,Antônio Carlos,R Antônio Carlos,RUA,Rua,,
156045,1.443055,0,152,1.443055,3,SAO PAULO,SAO,,AV,,,ANGELICA,AV ANGELICA,Av,,,Angélica,Av Angélica,AVENIDA,Avenida,,
156055,1.399461,0,1863,1.399461,2,SAO PAULO,SAO,,R,,DA,CONSOLACAO,R DA CONSOLACAO,R,,da,Consolação,R da Consolação,RUA,Rua,,
156088,1.448924,0,1805,1.448924,3,SAO PAULO,SAO,,R,,,AUGUSTA,R AUGUSTA,R,,,Augusta,R Augusta,RUA,Rua,,
156107,0.803194,0,1799,0.803194,4,SAO PAULO,SAO,,R,,,RUI BARBOSA,R RUI BARBOSA,R,,,Rui Barbosa,R Rui Barbosa,RUA,Rua,,
156119,0.092484,0,4108,0.092484,4,SAO PAULO,SAO,,R,,,SAMUEL DAS NEVES,R SAMUEL DAS NEVES,R,,,Samuel das Neves,R Samuel das Neves,RUA,Rua,,
156129,0.448515,0,4106,0.448515,4,SAO PAULO,SAO,,R,,,SANTO ANTONIO,R SANTO ANTONIO,R,,,Santo Antônio,R Santo Antônio,RUA,Rua,,
156147,0.122506,0,1801,0.122506,4,SAO PAULO,SAO,,AC,,,SEM NOME,AC SEM NOME,Ac,,,Sem Nome,Ac Sem Nome,ACESSO,Acesso,Acesso,
156157,0.12525,0,1804,0.12525,4,SAO PAULO,SAO,,AC,,,SEM NOME,AC SEM NOME,Ac,,,Sem Nome,Ac Sem Nome,ACESSO,Acesso,Acesso,
156174,0.931765,0,1865,0.931765,4,SAO PAULO,SAO,,R,,,MARIA ANTONIA,R MARIA ANTONIA,R,,,Maria Antônia,R Maria Antônia,RUA,Rua,,
156190,0.224761,0,1806,0.224761,4,SAO PAULO,SAO,,R,,,MARTINHO PRADO,R MARTINHO PRADO,R,,,Martinho Prado,R Martinho Prado,RUA,Rua,,
156196,0.45693,0,1800,0.45693,2,SAO PAULO,SAO,,AV,,,LESTE OESTE,AV LESTE OESTE,Av,,,Leste-Oeste,Av Leste-Oeste,AVENIDA,Avenida,,
156218,0.239938,0,1309,0.239938,2,SAO PAULO,SAO,,R,,DA,CONSOLACAO,R DA CONSOLACAO,R,,da,Consolação,R da Consolação,RUA,Rua,,
156233,0.465332,0,153,0.465332,2,SAO PAULO,SAO,,VD,,,MINHOCAO,VD MINHOCAO,Vd,,,Minhocão,Vd Minhocão,VIADUTO,Viaduto,,
156253,0.06189,0,151,0.06189,2,SAO PAULO,SAO,,R,,DA,CONSOLACAO,R DA CONSOLACAO,R,,da,Consolação,R da Consolação,RUA,Rua,,
156263,0.188688,0,3660,0.188688,4,SAO PAULO,SAO,,R,CNS,,BROTERO,R CONSELHEIRO BROTERO,R,Cns,,Brotero,R Conselheiro Brotero,RUA,Rua,CONSELHEIRO,Conselheiro
156272,0.591818,0,1866,0.591818,4,SAO PAULO,SAO,,AV,,,HIGIENOPOLIS,AV HIGIENOPOLIS,Av,,,Higienópolis,Av Higienópolis,AVENIDA,Avenida,,
156285,0.774495,0,1864,0.774495,3,SAO PAULO,SAO,,AV,,,ANGELICA,AV ANGELICA,Av,,,Angélica,Av Angélica,AVENIDA,Avenida,,
156296,0.538594,0,1871,0.538594,4,SAO PAULO,SAO,,AL,,,BARROS,AL BARROS,Al,,,Barros,Al Barros,ALAMEDA,Alameda,,
156307,0.305792,0,1889,0.305792,4,SAO PAULO,SAO,,R,DR,,CANDIDO ESPINHEIRA,R DR CANDIDO ESPINHEIRA,R,Dr,,Cândido Espinheira,R Dr Cândido Espinheira,RUA,Rua,DOUTOR,Doutor
156313,0.533637,0,4120,0.533637,2,SAO PAULO,SAO,,VD,,,MINHOCAO,VD MINHOCAO,Vd,,,Minhocão,Vd Minhocão,VIADUTO,Viaduto,,
156346,0.597764,0,1868,0.597764,3,SAO PAULO,SAO,,AV,,,PACAEMBU,AV PACAEMBU,Av,,,Pacaembu,Av Pacaembu,AVENIDA,Avenida,,
156367,0.4371,0,4122,0.4371,4,SAO PAULO,SAO,,R,,,MARIO DE ANDRADE,R MARIO DE ANDRADE,R,,,Mário de Andrade,R Mário de Andrade,RUA,Rua,,
156389,0.116532,0,4121,0.116532,3,SAO PAULO,SAO,,AV,,,PACAEMBU,AV PACAEMBU,Av,,,Pacaembu,Av Pacaembu,AVENIDA,Avenida,,
156395,0.845157,0,1184,0.845156,2,SAO PAULO,SAO,,VD,,,MINHOCAO,VD MINHOCAO,Vd,,,Minhocão,Vd Minhocão,VIADUTO,Viaduto,,
156409,0.461494,0,1870,0.461494,3,SAO PAULO,SAO,,AV,,,ANGELICA,AV ANGELICA,Av,,,Angélica,Av Angélica,AVENIDA,Avenida,,
156419,0.386324,0,1304,0.386324,4,SAO PAULO,SAO,,R,MQ,DE,ITU,R MARQUES DE ITU,R,Mq,de,Itu,R Marquês de Itu,RUA,Rua,MARQUES,Marquês
156426,0.854719,0,1867,0.854719,4,SAO PAULO,SAO,,AL,,,BARROS,AL BARROS,Al,,,Barros,Al Barros,ALAMEDA,Alameda,,
156450,0.772836,0,1872,0.772836,2,SAO PAULO,SAO,,VD,,,MINHOCAO,VD MINHOCAO,Vd,,,Minhocão,Vd Minhocão,VIADUTO,Viaduto,,
156485,0.240968,0,1302,0.240968,2,SAO PAULO,SAO,,VD,,,MINHOCAO,VD MINHOCAO,Vd,,,Minhocão,Vd Minhocão,VIADUTO,Viaduto,,
84467,1.069251,0,2644,1.069251,3,SAO PAULO,SAO,,AV,,,MUTINGA,AV MUTINGA,Av,,,Mutinga,Av Mutinga,AVENIDA,Avenida,,
84509,1.901786,0,2640,1.901786,4,SAO PAULO,SAO,,AV,,,AGENOR COUTO DE MAGALHAES,AV AGENOR COUTO DE MAGALHAES,Av,,,Agenor Couto de Magalhães,Av Agenor Couto de Magalhães,AVENIDA,Avenida,,
84573,9.534544,0,4208,9.534544,1,SAO PAULO,SAO,SP 348,RV,,,BANDEIRANTES,SP 348  BANDEIRANTES,Rv,,,Bandeirantes,SP 348  Bandeirantes,RODOVIA,Rodovia,,
84756,0.50075,0,62,0.50075,3,SAO PAULO,SAO,,AV,PRF,,FRANCISCO MORATO,AV PRF FRANCISCO MORATO,Av,Prf,,Francisco Morato,Av Prf Francisco Morato,AVENIDA,Avenida,PROFESSOR,Professor
84778,1.367355,0,211,1.367355,2,SAO PAULO,SAO,,AV,,,JORGE JOAO SAAD,AV JORGE JOAO SAAD,Av,,,Jorge João Saad,Av Jorge João Saad,AVENIDA,Avenida,,
84823,0.517872,0,871,0.517871,2,SAO PAULO,SAO,,AV,,,JACOB SALVADOR SVEIBIL,AV JACOB SALVADOR SVEIBIL,Av,,,Jacob Salvador Sveibil,Av Jacob Salvador Sveibil,AVENIDA,Avenida,,
84865,2.294791,0,872,2.294791,3,SAO PAULO,SAO,,AV,PRF,,FRANCISCO MORATO,AV PRF FRANCISCO MORATO,Av,Prf,,Francisco Morato,Av Prf Francisco Morato,AVENIDA,Avenida,PROFESSOR,Professor
84950,1.693158,0,870,1.693158,2,SAO PAULO,SAO,,AV,,,ELISEU DE ALMEIDA,AV ELISEU DE ALMEIDA,Av,,,Eliseu de Almeida,Av Eliseu de Almeida,AVENIDA,Avenida,,
85063,2.324656,0,607,2.324656,3,SAO PAULO,SAO,,AV,,,CORIFEU DE AZEVEDO MARQUES,AV CORIFEU DE AZEVEDO MARQUES,Av,,,Corifeu de Azevedo Marques,Av Corifeu de Azevedo Marques,AVENIDA,Avenida,,
85136,0.181801,0,3805,0.181801,4,SAO PAULO,SAO,,AV,PRF,,LINEU PRESTES,AV PRF LINEU PRESTES,Av,Prf,,Lineu Prestes,Av Prf Lineu Prestes,AVENIDA,Avenida,PROFESSOR,Professor
85142,0.274797,0,3960,0.274797,3,SAO PAULO,SAO,,AV,,,ELISEU DE ALMEIDA,AV ELISEU DE ALMEIDA,Av,,,Eliseu de Almeida,Av Eliseu de Almeida,AVENIDA,Avenida,,
85184,0.221793,0,3958,0.221793,3,SAO PAULO,SAO,,R,,,CAMARGO,R CAMARGO,R,,,Camargo,R Camargo,RUA,Rua,,
85210,0.113897,0,3959,0.113897,2,SAO PAULO,SAO,,R,,,SAPETUBA,R SAPETUBA,R,,,Sapetuba,R Sapetuba,RUA,Rua,,
85230,0.107897,0,3965,0.107897,4,SAO PAULO,SAO,,R,,,REACAO,R REACAO,R,,,Reação,R Reação,RUA,Rua,,
85240,0.058299,0,3963,0.058299,3,SAO PAULO,SAO,,R,,,ALVARENGA,R ALVARENGA,R,,,Alvarenga,R Alvarenga,RUA,Rua,,
85252,0.378991,0,214,0.378991,3,SAO PAULO,SAO,,AV,DR,,VITAL BRASIL,AV DR VITAL BRASIL,Av,Dr,,Vital Brasil,Av Dr Vital Brasil,AVENIDA,Avenida,DOUTOR,Doutor
85262,0.302248,0,215,0.302248,3,SAO PAULO,SAO,,R,,,ALVARENGA,R ALVARENGA,R,,,Alvarenga,R Alvarenga,RUA,Rua,,
85275,0.715466,0,3421,0.715466,4,SAO PAULO,SAO,,AV,,DA,UNIVERSIDADE,AV DA UNIVERSIDADE,Av,,da,Universidade,Av da Universidade,AVENIDA,Avenida,,
85319,0.517462,0,2829,0.517462,3,SAO PAULO,SAO,,R,,,ALVARENGA,R ALVARENGA,R,,,Alvarenga,R Alvarenga,RUA,Rua,,
85330,0.082958,0,2831,0.082958,4,SAO PAULO,SAO,,AV,,,AFRANIO PEIXOTO,AV AFRANIO PEIXOTO,Av,,,Afrânio Peixoto,Av Afrânio Peixoto,AVENIDA,Avenida,,
85336,0.639707,0,216,0.639707,3,SAO PAULO,SAO,,R,,,ALVARENGA,R ALVARENGA,R,,,Alvarenga,R Alvarenga,RUA,Rua,,
85349,2.251397,0,2687,2.251397,4,SAO PAULO,SAO,,AV,,,MORUMBI,AV MORUMBI,Av,,,Morumbi,Av Morumbi,AVENIDA,Avenida,,
85402,1.402469,0,217,1.402469,3,SAO PAULO,SAO,,R,ENG,,OSCAR AMERICANO,R ENG OSCAR AMERICANO,R,Eng,,Oscar Americano,R Eng Oscar Americano,RUA,Rua,ENGENHEIRO,Engenheiro
85493,0.445039,0,218,0.44504,3,SAO PAULO,SAO,,AV,,DOS,TAJURAS,AV DOS TAJURAS,Av,,dos,Tajurás,Av dos Tajurás,AVENIDA,Avenida,,
85499,1.56175,0,821,1.56175,4,SAO PAULO,SAO,,AV,,,LINEU DE PAULA MACHADO,AV LINEU DE PAULA MACHADO,Av,,,Lineu de Paula Machado,Av Lineu de Paula Machado,AVENIDA,Avenida,,
85540,2.673245,0,4209,2.673245,1,SAO PAULO,SAO,SP 015,RV,,,MARGINAL PINHEIROS SUL,SP 015  MARGINAL PINHEIROS SUL,Rv,,,Marginal Pinheiros Sul,SP 015  Marginal Pinheiros Sul,RODOVIA,Rodovia,,
85618,2.97923,0,4210,2.979229,1,SAO PAULO,SAO,SP 015,RV,,,MARGINAL PINHEIROS NORTE,SP 015  MARGINAL PINHEIROS NORTE,Rv,,,Marginal Pinheiros Norte,SP 015  Marginal Pinheiros Norte,RODOVIA,Rodovia,,
85729,0.102451,0,874,0.102451,2,SAO PAULO,SAO,,R,,,SAPETUBA,R SAPETUBA,R,,,Sapetuba,R Sapetuba,RUA,Rua,,
85739,0.15303,0,3966,0.15303,4,SAO PAULO,SAO,,R,,,REACAO,R REACAO,R,,,Reação,R Reação,RUA,Rua,,
85745,0.151901,0,3967,0.151901,3,SAO PAULO,SAO,,R,,,CAMARGO,R CAMARGO,R,,,Camargo,R Camargo,RUA,Rua,,
85751,0.365919,0,873,0.365919,2,SAO PAULO,SAO,,R,,,SAPETUBA,R SAPETUBA,R,,,Sapetuba,R Sapetuba,RUA,Rua,,
85761,0.364784,0,3962,0.364784,4,SAO PAULO,SAO,,R,,,MMDC,R MMDC,R,,,MMDC,R MMDC,RUA,Rua,,
184946,6.109882,0,4405,6.109882,1,SAO PAULO,SAO,BR 381,RV,,,FERNAO DIAS,BR 381  FERNAO DIAS,Rv,,,Fernão Dias,BR 381  Fernão Dias,RODOVIA,Rodovia,,
185086,0.292467,0,3767,0.292467,4,GUARULHOS,GRU,,R,,,TREZE DE MAIO,R TREZE DE MAIO,R,,,Treze de Maio,R Treze de Maio,RUA,Rua,,
185096,0.313017,0,3770,0.313017,4,GUARULHOS,GRU,,R,,DOS,COQUEIROS,R DOS COQUEIROS,R,,dos,Coqueiros,R dos Coqueiros,RUA,Rua,,
185119,2.418164,0,3775,2.418164,4,SAO PAULO,SAO,,AV,,,USHIKICHI KAMIYA,AV USHIKICHI KAMIYA,Av,,,Ushikichi Kamiya,Av Ushikichi Kamiya,AVENIDA,Avenida,,
185234,1.578687,0,3765,1.578688,4,SAO PAULO,SAO,,AV,,,PEDRO DE SOUSA LOPES,AV PEDRO DE SOUSA LOPES,Av,,,Pedro de Sousa Lopes,Av Pedro de Sousa Lopes,AVENIDA,Avenida,,
185287,0.367291,0,2571,0.367291,4,SAO PAULO,SAO,,AV,,,PEDRO DE SOUSA LOPES,AV PEDRO DE SOUSA LOPES,Av,,,Pedro de Sousa Lopes,Av Pedro de Sousa Lopes,AVENIDA,Avenida,,
185300,0.898493,0,2570,0.898493,4,GUARULHOS,GRU,,AV,,,FLORINDA MARTINS BARBOSA,AV FLORINDA MARTINS BARBOSA,Av,,,Florinda Martins Barbosa,Av Florinda Martins Barbosa,AVENIDA,Avenida,,
185349,4.851256,0,2566,4.851256,3,SAO PAULO,SAO,,AV,CEL,,SEZEFREDO FAGUNDES,AV CEL SEZEFREDO FAGUNDES,Av,Cel,,Sezefredo Fagundes,Av Cel Sezefredo Fagundes,AVENIDA,Avenida,CORONEL,Coronel
185658,0.335972,0,455,0.335972,4,SAO PAULO,SAO,,VD,,,SEM NOME,VD SEM NOME,Vd,,,Sem Nome,Vd Sem Nome,VIADUTO,Viaduto,,
185702,1.924457,0,4432,1.924457,1,SAO PAULO,SAO,BR 381,RV,,,FERNAO DIAS,BR 381  FERNAO DIAS,Rv,,,Fernão Dias,BR 381  Fernão Dias,RODOVIA,Rodovia,,
185760,0.475262,0,954,0.475262,3,GUARULHOS,GRU,,AV,DR,,EMILIO RIBAS,AV DR EMILIO RIBAS,Av,Dr,,Emílio Ribas,Av Dr Emílio Ribas,AVENIDA,Avenida,DOUTOR,Doutor
185797,0.896723,0,3769,0.896723,4,GUARULHOS,GRU,,AV,,,SAO LUIS,AV SAO LUIS,Av,,,São Luís,Av São Luís,AVENIDA,Avenida,,
185807,1.413501,0,1101,1.413501,4,GUARULHOS,GRU,,AV,,,JULIO PRESTES,AV JULIO PRESTES,Av,,,Júlio Prestes,Av Júlio Prestes,AVENIDA,Avenida,,
185890,2.224528,0,934,2.224528,3,GUARULHOS,GRU,,AV,DR,,TIMOTEO PENTEADO,AV DR TIMOTEO PENTEADO,Av,Dr,,Timóteo Penteado,Av Dr Timóteo Penteado,AVENIDA,Avenida,DOUTOR,Doutor
185963,0.538777,0,1102,0.538777,4,GUARULHOS,GRU,,R,,,GOPOUVA,R GOPOUVA,R,,,Gopoúva,R Gopoúva,RUA,Rua,,
186014,0.873863,0,2569,0.873863,4,GUARULHOS,GRU,,AV,,,MARIA GEBIN DE MORAIS,AV MARIA GEBIN DE MORAIS,Av,,,Maria Gebin de Morais,Av Maria Gebin de Morais,AVENIDA,Avenida,,
186035,0.971794,0,963,0.971794,4,GUARULHOS,GRU,,AV,,,TRANSGUARULHENSE,AV TRANSGUARULHENSE,Av,,,Transguarulhense,Av Transguarulhense,AVENIDA,Avenida,,
186066,2.1255,0,962,2.125501,3,GUARULHOS,GRU,,AV,DR,,TIMOTEO PENTEADO,AV DR TIMOTEO PENTEADO,Av,Dr,,Timóteo Penteado,Av Dr Timóteo Penteado,AVENIDA,Avenida,DOUTOR,Doutor
186150,0.693255,0,4048,0.693255,4,GUARULHOS,GRU,,AV,,,SALGADO FILHO,AV SALGADO FILHO,Av,,,Salgado Filho,Av Salgado Filho,AVENIDA,Avenida,,
186178,0.089078,0,457,0.089078,3,GUARULHOS,GRU,,AV,,,SALGADO FILHO,AV SALGADO FILHO,Av,,,Salgado Filho,Av Salgado Filho,AVENIDA,Avenida,,
186185,0.84904,0,2342,0.84904,3,GUARULHOS,GRU,,AV,,,SALGADO FILHO,AV SALGADO FILHO,Av,,,Salgado Filho,Av Salgado Filho,AVENIDA,Avenida,,
186227,1.408586,0,964,1.408586,4,GUARULHOS,GRU,,R,,,CACHOEIRA,R CACHOEIRA,R,,,Cachoeira,R Cachoeira,RUA,Rua,,
186287,1.493412,0,458,1.493412,3,GUARULHOS,GRU,,AV,,,TRANSGUARULHENSE,AV TRANSGUARULHENSE,Av,,,Transguarulhense,Av Transguarulhense,AVENIDA,Avenida,,
186358,1.897368,0,928,1.897369,4,GUARULHOS,GRU,,AV,,,BENJAMIN HARRIS HANNICUT,AV BENJAMIN HARRIS HANNICUT,Av,,,Benjamin Harris Hannicut,Av Benjamin Harris Hannicut,AVENIDA,Avenida,,
186442,2.76315,0,3764,2.76315,4,GUARULHOS,GRU,,AV,,,BENJAMIN HARRIS HANNICUT,AV BENJAMIN HARRIS HANNICUT,Av,,,Benjamin Harris Hannicut,Av Benjamin Harris Hannicut,AVENIDA,Avenida,,
186604,0.572361,0,3763,0.572361,4,GUARULHOS,GRU,,AV,,,ROSA MOLINA PANNOCCHIA,AV ROSA MOLINA PANNOCCHIA,Av,,,Rosa Molina Pannocchia,Av Rosa Molina Pannocchia,AVENIDA,Avenida,,
186639,0.622814,0,3762,0.622814,4,GUARULHOS,GRU,,R,,,NICOLAU FALCI,R NICOLAU FALCI,R,,,Nicolau Falci,R Nicolau Falci,RUA,Rua,,
186666,6.392528,0,2845,6.392529,4,SAO PAULO,SAO,,AV,CEL,,SEZEFREDO FAGUNDES,AV CEL SEZEFREDO FAGUNDES,Av,Cel,,Sezefredo Fagundes,Av Cel Sezefredo Fagundes,AVENIDA,Avenida,CORONEL,Coronel
187075,7.749067,0,4406,7.749071,1,SAO PAULO,SAO,BR 381,RV,,,FERNAO DIAS,BR 381  FERNAO DIAS,Rv,,,Fernão Dias,BR 381  Fernão Dias,RODOVIA,Rodovia,,
187393,7.919905,0,4407,7.919905,4,MAIRIPORA,MRP,SP 008,RV,,,ARAO SAHM,SP 008  ARAO SAHM,Rv,,,Arão Sahm,SP 008  Arão Sahm,RODOVIA,Rodovia,,
188115,6.604109,0,4408,6.60411,1,MAIRIPORA,MRP,BR 381,RV,,,FERNAO DIAS,BR 381  FERNAO DIAS,Rv,,,Fernão Dias,BR 381  Fernão Dias,RODOVIA,Rodovia,,
188292,1.759133,0,1688,1.759133,3,SAO PAULO,SAO,,AV,,,SAPOPEMBA,AV SAPOPEMBA,Av,,,Sapopemba,Av Sapopemba,AVENIDA,Avenida,,
87415,0.061916,0,817,0.061916,4,SAO PAULO,SAO,,PC,,,PANAMERICANA,PC PANAMERICANA,Pc,,,Panamericana,Pc Panamericana,PRACA,Praça,,
87427,0.217496,0,233,0.217496,4,SAO PAULO,SAO,,PC,,,PANAMERICANA,PC PANAMERICANA,Pc,,,Panamericana,Pc Panamericana,PRACA,Praça,,
87449,1.047289,0,2654,1.047289,3,SAO PAULO,SAO,,AV,,,PEDROSO DE MORAIS,AV PEDROSO DE MORAIS,Av,,,Pedroso de Morais,Av Pedroso de Morais,AVENIDA,Avenida,,
87458,0.264106,0,234,0.264106,3,SAO PAULO,SAO,,AV,,,PEDROSO DE MORAIS,AV PEDROSO DE MORAIS,Av,,,Pedroso de Morais,Av Pedroso de Morais,AVENIDA,Avenida,,
87471,1.394606,0,2656,1.394606,4,SAO PAULO,SAO,,R,,,NATINGUI,R NATINGUI,R,,,Natingui,R Natingui,RUA,Rua,,
87525,0.13094,0,2658,0.13094,4,SAO PAULO,SAO,,R,,,NAZARE PAULISTA,R NAZARE PAULISTA,R,,,Nazaré Paulista,R Nazaré Paulista,RUA,Rua,,
87534,0.120936,0,3585,0.120936,4,SAO PAULO,SAO,,R,DM,,ROSALVO,R DOM ROSALVO,R,Dm,,Rosalvo,R Dom Rosalvo,RUA,Rua,DOM,Dom
